bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,lotsizesquarefeet
5.0,2.0,2214.0,654836.0,1950.0,6037.0,5156.0
3.0,3.0,1592.0,349658.0,1988.0,6037.0,5249.0
3.0,2.0,1277.0,442000.0,1977.0,6059.0,2788.0
4.0,2.0,1548.0,420996.0,1957.0,6037.0,7417.0
3.0,2.0,1409.0,488000.0,1998.0,6111.0,4948.0
4.0,5.0,5216.0,6565953.0,1951.0,6037.0,22092.0
2.0,1.0,848.0,130844.0,1952.0,6037.0,7147.0
4.0,3.0,2230.0,482243.0,1989.0,6037.0,9781.0
2.0,2.5,1464.0,533006.0,1987.0,6059.0,3600.0
3.0,1.0,1122.0,63313.0,1950.0,6037.0,5200.0
3.0,2.0,1823.0,267000.0,1989.0,6037.0,11223.0
4.0,2.5,1818.0,480156.0,1964.0,6111.0,6500.0
3.0,1.0,1062.0,346314.0,1948.0,6037.0,6258.0
3.0,2.0,1716.0,116752.0,1950.0,6037.0,5472.0
2.0,1.0,803.0,169847.0,1949.0,6037.0,5610.0
4.0,2.5,2580.0,133369.0,1961.0,6059.0,13440.0
2.0,1.0,1472.0,314843.0,1921.0,6059.0,9104.0
2.0,1.5,1385.0,238732.0,1978.0,6059.0,1728.0
4.0,3.0,2390.0,945781.0,1924.0,6037.0,3520.0
3.0,3.0,1923.0,173979.0,1991.0,6037.0,5700.0
4.0,2.0,2012.0,76026.0,1972.0,6037.0,10916.0
3.0,2.0,996.0,43652.0,1955.0,6037.0,6441.0
2.0,2.0,1356.0,588845.0,1963.0,6059.0,7200.0
2.0,2.0,1855.0,1015249.0,1940.0,6037.0,7456.0
5.0,4.0,3734.0,874000.0,2006.0,6111.0,7418.0
5.0,4.0,3003.0,1190485.0,1947.0,6037.0,16036.0
3.0,2.0,1824.0,153564.0,1956.0,6059.0,7788.0
5.0,4.0,4187.0,1289341.0,2008.0,6059.0,7200.0
2.0,1.0,1304.0,61894.0,1950.0,6111.0,4657.0
3.0,2.0,1515.0,326798.0,1981.0,6037.0,6595.0
4.0,2.0,2098.0,465372.0,1987.0,6059.0,7500.0
4.0,4.5,3181.0,799000.0,2005.0,6111.0,9035.0
4.0,2.0,1655.0,119939.0,1992.0,6037.0,7068.0
3.0,2.0,1684.0,310666.0,1989.0,6037.0,4973.0
3.0,3.0,2257.0,571088.0,1983.0,6059.0,7700.0
3.0,1.0,1032.0,46755.0,1954.0,6037.0,5972.0
3.0,2.0,1604.0,307754.0,1968.0,6037.0,6893.0
4.0,1.5,1502.0,420241.0,1957.0,6059.0,7319.0
4.0,6.0,4404.0,2584456.0,1950.0,6037.0,10982.0
4.0,2.0,1647.0,300803.0,1955.0,6059.0,6900.0
2.0,3.0,1854.0,229216.0,1998.0,6037.0,5990.0
3.0,2.0,1541.0,226261.0,2008.0,6037.0,8341.0
3.0,2.0,1226.0,395947.0,1975.0,6037.0,6629.0
4.0,3.0,2244.0,181755.0,1989.0,6037.0,6129.0
4.0,2.5,3400.0,499847.0,1979.0,6111.0,9168.0
4.0,4.0,4450.0,1675020.0,1979.0,6037.0,75406.0
4.0,2.0,2258.0,368881.0,1971.0,6111.0,20686.0
5.0,3.0,2723.0,776648.0,2003.0,6111.0,10176.0
4.0,1.0,1032.0,23978.0,1923.0,6037.0,7425.0
3.0,2.0,1451.0,588845.0,1958.0,6059.0,6300.0
3.0,1.0,1592.0,696996.0,1949.0,6037.0,6500.0
3.0,2.0,1541.0,269236.0,2008.0,6037.0,9007.0
3.0,2.0,1622.0,353535.0,1956.0,6037.0,7047.0
5.0,4.0,3274.0,560225.0,2003.0,6037.0,10870.0
3.0,2.0,1624.0,263524.0,1955.0,6037.0,8719.0
4.0,3.0,2838.0,652000.0,1999.0,6037.0,7526.0
3.0,2.0,1148.0,424000.0,1942.0,6037.0,13884.0
2.0,1.0,850.0,267146.0,1949.0,6037.0,5390.0
2.0,1.0,818.0,197922.0,1951.0,6037.0,7176.0
1.0,1.0,411.0,107308.0,1931.0,6037.0,2503.0
3.0,2.0,1188.0,135961.0,1952.0,6037.0,6823.0
2.0,2.0,1070.0,64977.0,1950.0,6037.0,6017.0
3.0,2.0,1336.0,459215.0,1963.0,6037.0,5148.0
3.0,1.5,1871.0,144941.0,1940.0,6059.0,2200.0
2.0,1.0,816.0,163145.0,1925.0,6037.0,5849.0
3.0,2.0,1252.0,51723.0,1954.0,6037.0,7547.0
4.0,3.0,1711.0,84609.0,1969.0,6059.0,7800.0
3.0,3.0,2058.0,1678000.0,1961.0,6037.0,6200.0
4.0,2.0,1950.0,141182.0,1967.0,6059.0,8700.0
2.0,1.0,728.0,75227.0,1921.0,6037.0,3885.0
2.0,1.0,728.0,75227.0,1921.0,6037.0,3885.0
3.0,2.0,1501.0,397993.0,1956.0,6037.0,9335.0
5.0,2.0,1850.0,660567.0,1964.0,6037.0,22261.0
3.0,3.0,1710.0,279184.0,1981.0,6037.0,3263.0
3.0,2.0,1212.0,206421.0,1957.0,6037.0,9440.0
3.0,2.0,2160.0,304825.0,1947.0,6037.0,7999.0
2.0,1.0,832.0,310658.0,1956.0,6037.0,3720.0
4.0,2.0,1683.0,1100000.0,1964.0,6059.0,8500.0
5.0,4.0,2528.0,992430.0,1928.0,6037.0,5776.0
3.0,2.0,1140.0,168240.0,1963.0,6037.0,2625.0
4.0,2.5,2662.0,652105.0,1979.0,6059.0,7777.0
3.0,2.5,1718.0,491772.0,1997.0,6059.0,2870.0
3.0,2.0,1408.0,77003.0,1951.0,6037.0,7465.0
3.0,2.0,1229.0,335000.0,1923.0,6037.0,4825.0
3.0,2.0,1208.0,382110.0,1940.0,6037.0,6849.0
2.0,1.0,1004.0,30603.0,1943.0,6037.0,6129.0
2.0,1.0,1170.0,35570.0,1924.0,6037.0,4944.0
2.0,2.0,1176.0,589217.0,1947.0,6037.0,6551.0
4.0,2.0,1723.0,447000.0,1962.0,6037.0,7506.0
3.0,1.0,1083.0,222638.0,1948.0,6037.0,5999.0
2.0,1.0,816.0,23822.0,1936.0,6037.0,5000.0
4.0,3.0,2759.0,599666.0,1937.0,6037.0,37954.0
2.0,1.0,1244.0,2641843.0,1926.0,6037.0,7019.0
4.0,4.0,3014.0,877000.0,1963.0,6037.0,11100.0
3.0,2.0,1704.0,440329.0,1946.0,6037.0,6415.0
4.0,3.0,2572.0,720360.0,1961.0,6037.0,9043.0
3.0,1.0,1820.0,573616.0,1925.0,6037.0,9656.0
3.0,2.0,1504.0,108887.0,1926.0,6037.0,6551.0
4.0,6.0,6671.0,3609617.0,2010.0,6037.0,25857.0
4.0,4.0,2726.0,870827.0,1925.0,6037.0,25231.0
3.0,1.0,2176.0,855000.0,1911.0,6037.0,7497.0
3.0,2.0,1594.0,551324.0,1962.0,6059.0,7684.0
2.0,1.0,1266.0,685772.0,1924.0,6037.0,8641.0
3.0,2.0,1520.0,572127.0,1949.0,6037.0,6054.0
4.0,3.0,2058.0,549000.0,1953.0,6037.0,6377.0
4.0,3.0,2058.0,549000.0,1953.0,6037.0,6377.0
3.0,2.0,1395.0,64550.0,1940.0,6037.0,6753.0
3.0,2.5,2008.0,717962.0,1986.0,6059.0,4200.0
1.0,1.0,698.0,281663.0,1924.0,6037.0,2746.0
5.0,4.0,2597.0,437442.0,1953.0,6037.0,7983.0
5.0,4.0,2608.0,50597.0,2016.0,6037.0,
2.0,1.0,900.0,39371.0,1942.0,6037.0,5035.0
4.0,4.0,3459.0,1140986.0,1966.0,6037.0,13777.0
3.0,2.0,1120.0,361400.0,1963.0,6037.0,7372.0
4.0,2.0,1506.0,84860.0,1961.0,6037.0,7678.0
3.0,3.5,3667.0,1026000.0,1998.0,6059.0,5261.0
3.0,2.0,1633.0,400000.0,1937.0,6037.0,6706.0
3.0,1.0,1142.0,58361.0,1947.0,6037.0,6416.0
4.0,3.0,1819.0,782000.0,1937.0,6037.0,6369.0
3.0,2.0,1374.0,277214.0,1949.0,6037.0,7429.0
3.0,2.0,1218.0,78724.0,1921.0,6037.0,7504.0
1.0,1.0,1092.0,520967.0,1909.0,6037.0,7500.0
2.0,2.0,1777.0,231530.0,1957.0,6037.0,17877.0
3.0,2.0,1490.0,299067.0,1972.0,6059.0,1364.0
3.0,2.0,1784.0,253180.0,1960.0,6037.0,8224.0
4.0,2.0,1896.0,503839.0,1902.0,6037.0,8763.0
3.0,1.0,878.0,185717.0,1953.0,6037.0,5275.0
2.0,1.0,1380.0,446314.0,1923.0,6037.0,8386.0
3.0,2.0,1362.0,362444.0,1955.0,6037.0,7630.0
3.0,2.0,1312.0,275786.0,1925.0,6037.0,6249.0
3.0,2.5,2660.0,604388.0,1976.0,6059.0,6930.0
2.0,2.0,1784.0,109920.0,1952.0,6037.0,8081.0
4.0,2.0,1344.0,60156.0,1970.0,6037.0,7365.0
3.0,2.0,1154.0,238113.0,1976.0,6059.0,3214.0
2.0,2.0,1862.0,577328.0,1926.0,6037.0,6250.0
3.0,2.0,1502.0,77194.0,1952.0,6037.0,6327.0
3.0,1.0,1520.0,117719.0,1926.0,6037.0,7041.0
4.0,1.0,1526.0,315000.0,1918.0,6037.0,4959.0
3.0,2.0,1244.0,391521.0,1957.0,6037.0,7001.0
3.0,2.0,2540.0,685327.0,1980.0,6059.0,53143.0
4.0,1.0,1712.0,397500.0,1915.0,6059.0,6000.0
3.0,2.5,2380.0,121762.0,1971.0,6059.0,7140.0
4.0,4.0,2927.0,466568.0,1979.0,6037.0,16519.0
3.0,1.0,1168.0,45512.0,1953.0,6037.0,6028.0
3.0,2.0,1305.0,452000.0,1954.0,6037.0,6696.0
3.0,2.0,1311.0,136871.0,1978.0,6037.0,6569.0
3.0,2.0,1901.0,642549.0,1938.0,6037.0,10024.0
3.0,1.0,1061.0,497309.0,1945.0,6037.0,4800.0
3.0,1.0,1104.0,234145.0,1954.0,6059.0,6696.0
3.0,2.0,1243.0,590000.0,1956.0,6037.0,6434.0
4.0,2.5,2800.0,426503.0,1967.0,6059.0,6536.0
3.0,2.0,1349.0,638478.0,1973.0,6059.0,3690.0
4.0,3.0,2733.0,432900.0,1948.0,6037.0,17688.0
4.0,3.0,2384.0,983206.0,1977.0,6059.0,5000.0
1.0,1.0,876.0,39304.0,1939.0,6037.0,8440.0
3.0,2.0,1337.0,260411.0,1924.0,6037.0,4774.0
3.0,2.0,1538.0,269142.0,1980.0,6059.0,4465.0
3.0,1.0,1006.0,228268.0,1948.0,6037.0,5460.0
3.0,3.0,2458.0,653996.0,1985.0,6059.0,5300.0
4.0,3.0,2093.0,832185.0,1947.0,6037.0,7613.0
3.0,1.0,1260.0,452500.0,1950.0,6037.0,5716.0
4.0,3.0,3330.0,2387340.0,1925.0,6037.0,10800.0
4.0,2.0,1174.0,148972.0,1922.0,6037.0,4200.0
3.0,1.5,1366.0,375000.0,1971.0,6059.0,1228.0
3.0,2.0,1298.0,145683.0,1927.0,6037.0,4822.0
4.0,2.5,2924.0,577330.0,1981.0,6059.0,6000.0
3.0,2.0,1242.0,317467.0,1955.0,6059.0,5900.0
3.0,2.0,1513.0,519925.0,1944.0,6037.0,7397.0
3.0,2.0,1755.0,58938.0,1963.0,6111.0,7420.0
3.0,2.0,1480.0,125831.0,1960.0,6037.0,9895.0
3.0,2.0,1144.0,421637.0,1955.0,6059.0,6060.0
4.0,3.0,2104.0,300791.0,1977.0,6037.0,5205.0
3.0,2.0,1153.0,173273.0,1952.0,6037.0,6227.0
3.0,2.0,1086.0,360000.0,1959.0,6037.0,4941.0
3.0,2.0,1610.0,294319.0,1924.0,6037.0,6796.0
3.0,2.0,1388.0,630931.0,1959.0,6037.0,9017.0
3.0,3.0,2653.0,1390891.0,1969.0,6037.0,105429.0
2.0,1.0,672.0,354408.0,1920.0,6059.0,5200.0
2.0,1.0,1221.0,440436.0,1961.0,6037.0,6313.0
3.0,2.0,1506.0,377087.0,1960.0,6037.0,5703.0
4.0,2.0,2021.0,623601.0,1968.0,6037.0,16258.0
2.0,1.0,1475.0,195768.0,1921.0,6037.0,6750.0
4.0,4.0,2772.0,385363.0,1952.0,6037.0,9643.0
3.0,2.0,1366.0,135916.0,1954.0,6037.0,6026.0
3.0,2.0,1692.0,458000.0,1932.0,6037.0,12298.0
3.0,1.5,1136.0,51317.0,1955.0,6059.0,6500.0
1.0,1.0,668.0,297619.0,1938.0,6037.0,37021.0
4.0,3.0,3165.0,422688.0,1967.0,6037.0,6842.0
3.0,2.0,1418.0,546884.0,1949.0,6037.0,8990.0
2.0,1.0,873.0,189359.0,1951.0,6037.0,6060.0
5.0,2.0,1950.0,290146.0,1964.0,6037.0,5882.0
2.0,2.0,1202.0,168465.0,1959.0,6059.0,
2.0,1.0,814.0,28531.0,1947.0,6037.0,5200.0
4.0,2.0,1566.0,78536.0,1967.0,6059.0,6000.0
3.0,2.0,1599.0,67949.0,1953.0,6059.0,6489.0
3.0,2.0,1272.0,216160.0,1980.0,6037.0,4123.0
4.0,2.0,1912.0,271255.0,1976.0,6059.0,6400.0
4.0,2.5,2477.0,538420.0,1989.0,6059.0,3740.0
4.0,2.0,1488.0,356506.0,1958.0,6037.0,11289.0
3.0,2.5,2436.0,772000.0,1971.0,6059.0,5520.0
6.0,3.0,2380.0,648432.0,1973.0,6059.0,11600.0
2.0,1.0,1193.0,58975.0,1950.0,6037.0,5796.0
4.0,2.5,1972.0,530519.0,2001.0,6059.0,3707.0
3.0,1.0,995.0,49657.0,1951.0,6037.0,5032.0
4.0,3.0,3020.0,934441.0,1956.0,6037.0,21092.0
3.0,2.0,1557.0,419108.0,1979.0,6037.0,7612.0
3.0,2.0,1381.0,225120.0,1997.0,6037.0,4758.0
3.0,2.0,1248.0,317779.0,1949.0,6037.0,4870.0
4.0,2.0,1628.0,540000.0,1968.0,6037.0,4373.0
2.0,1.0,1226.0,564364.0,1925.0,6037.0,9595.0
3.0,2.0,1348.0,571000.0,1949.0,6037.0,5498.0
3.0,2.0,1766.0,51110.0,1932.0,6037.0,4995.0
3.0,2.0,1568.0,592000.0,1920.0,6037.0,4010.0
5.0,2.0,2013.0,83624.0,1964.0,6059.0,6800.0
4.0,3.0,2630.0,858693.0,1949.0,6037.0,7206.0
5.0,5.0,4300.0,809252.0,1989.0,6037.0,10038.0
4.0,3.5,3482.0,1377000.0,1989.0,6111.0,19407.0
3.0,2.0,1146.0,527401.0,1921.0,6037.0,2300.0
2.0,2.0,1200.0,397887.0,1923.0,6037.0,1038.0
3.0,1.0,936.0,465988.0,1924.0,6037.0,3772.0
3.0,1.0,1107.0,49410.0,1952.0,6059.0,6373.0
4.0,3.0,2135.0,426534.0,1996.0,6111.0,5562.0
4.0,2.0,1171.0,353000.0,1956.0,6037.0,6083.0
3.0,2.0,1044.0,51664.0,1957.0,6037.0,7297.0
3.0,2.0,1154.0,530000.0,1956.0,6037.0,5269.0
3.0,2.5,2293.0,548021.0,1965.0,6059.0,8034.0
2.0,3.0,2084.0,92943.0,1954.0,6037.0,9396.0
2.0,1.0,962.0,173717.0,1938.0,6037.0,5809.0
3.0,2.0,2278.0,2639649.0,1949.0,6037.0,9194.0
3.0,1.0,854.0,289182.0,1952.0,6037.0,6435.0
2.0,3.0,2327.0,919035.0,1947.0,6037.0,9899.0
2.0,2.0,1075.0,281172.0,1947.0,6037.0,4502.0
3.0,2.0,1186.0,868600.0,1955.0,6037.0,5356.0
3.0,3.0,1942.0,1397970.0,1926.0,6037.0,6925.0
3.0,2.0,1621.0,241442.0,1939.0,6037.0,5736.0
3.0,1.0,996.0,265257.0,1945.0,6037.0,5230.0
3.0,2.0,1242.0,213977.0,1963.0,6037.0,7621.0
4.0,2.0,1288.0,176860.0,1964.0,6037.0,7555.0
5.0,4.5,4726.0,1204217.0,1985.0,6059.0,7125.0
4.0,2.0,2243.0,2938664.0,1960.0,6037.0,22920.0
4.0,3.0,3555.0,373520.0,1973.0,6059.0,6466.0
4.0,2.0,1430.0,338075.0,1962.0,6037.0,7611.0
3.0,2.0,1287.0,331369.0,1944.0,6037.0,
2.0,1.0,1208.0,179652.0,1952.0,6037.0,6505.0
4.0,3.0,1539.0,236330.0,1961.0,6037.0,6239.0
4.0,2.5,1801.0,445050.0,1974.0,6059.0,4365.0
5.0,2.0,2041.0,84039.0,1946.0,6037.0,7832.0
3.0,3.0,3054.0,2060811.0,1953.0,6037.0,6693.0
3.0,2.0,1375.0,127323.0,1998.0,6037.0,8028.0
4.0,2.0,1868.0,527360.0,1976.0,6111.0,5296.0
3.0,2.0,1938.0,418807.0,1977.0,6037.0,6526.0
3.0,2.0,1500.0,718264.0,1945.0,6037.0,6751.0
2.0,1.0,1201.0,300864.0,1950.0,6037.0,5107.0
2.0,1.0,1085.0,1675000.0,1936.0,6059.0,4233.0
5.0,6.0,3729.0,1330068.0,1964.0,6037.0,9296.0
4.0,3.0,3081.0,199742.0,1977.0,6059.0,6000.0
5.0,4.0,3918.0,279411.0,1971.0,6059.0,21980.0
2.0,1.0,1213.0,38886.0,1930.0,6037.0,5638.0
3.0,1.5,1242.0,198137.0,1966.0,6059.0,1821.0
3.0,2.0,1531.0,196750.0,1984.0,6037.0,10107.0
3.0,2.0,1219.0,278975.0,1961.0,6037.0,6729.0
6.0,4.0,3452.0,1137993.0,1962.0,6037.0,63793.0
2.0,1.5,1276.0,331266.0,1983.0,6059.0,784.0
3.0,2.0,2097.0,352396.0,1957.0,6037.0,7976.0
3.0,2.0,1550.0,377644.0,1960.0,6111.0,15436.0
3.0,2.0,1787.0,88591.0,1960.0,6037.0,8036.0
4.0,2.0,2034.0,878000.0,1936.0,6111.0,292072.0
3.0,2.0,1674.0,576977.0,1969.0,6037.0,14672.0
4.0,2.0,1668.0,396827.0,1965.0,6111.0,7811.0
2.0,1.0,719.0,141869.0,1947.0,6037.0,5700.0
4.0,2.0,1420.0,38472.0,1957.0,6037.0,6337.0
3.0,2.0,1203.0,453619.0,1973.0,6059.0,2812.0
5.0,3.0,2418.0,169164.0,1964.0,6037.0,26391.0
4.0,2.0,2381.0,952000.0,1972.0,6059.0,20165.0
3.0,2.0,1231.0,362556.0,1962.0,6059.0,6049.0
3.0,3.0,2340.0,421791.0,1970.0,6037.0,6133.0
5.0,5.0,4700.0,1036372.0,1990.0,6037.0,14531.0
3.0,1.5,1401.0,527043.0,1957.0,6111.0,5850.0
3.0,2.0,1849.0,523000.0,1955.0,6037.0,8038.0
4.0,2.0,2161.0,1192918.0,1957.0,6037.0,17726.0
3.0,2.0,1673.0,41571.0,1939.0,6037.0,6050.0
3.0,2.5,1600.0,81397.0,1970.0,6111.0,5935.0
4.0,2.5,2578.0,131300.0,1966.0,6059.0,8428.0
4.0,3.0,2539.0,683452.0,2005.0,6059.0,3600.0
3.0,1.0,925.0,351101.0,1953.0,6059.0,7228.0
3.0,1.0,1336.0,1160000.0,1927.0,6037.0,6748.0
4.0,2.0,1479.0,450456.0,1955.0,6037.0,6488.0
4.0,4.0,3974.0,936806.0,1990.0,6037.0,10369.0
4.0,2.0,1669.0,628000.0,1972.0,6059.0,5310.0
3.0,2.5,3187.0,1120000.0,2000.0,6059.0,10535.0
3.0,2.0,1488.0,476190.0,1948.0,6037.0,6900.0
5.0,3.5,3699.0,817106.0,1997.0,6059.0,4620.0
2.0,2.0,2193.0,174127.0,1955.0,6037.0,14634.0
2.0,2.0,1312.0,1167537.0,1938.0,6037.0,6762.0
5.0,3.0,3591.0,690538.0,1938.0,6037.0,16426.0
3.0,1.0,876.0,41163.0,1954.0,6037.0,6069.0
5.0,3.0,2388.0,142654.0,1963.0,6037.0,6101.0
2.0,1.0,864.0,862173.0,1950.0,6037.0,4332.0
3.0,2.0,1163.0,142127.0,1938.0,6037.0,
4.0,3.0,1727.0,384094.0,2011.0,6037.0,
3.0,2.0,1647.0,308470.0,1970.0,6111.0,7199.0
2.0,2.0,1648.0,2487362.0,1937.0,6037.0,7759.0
2.0,4.0,2631.0,1645026.0,1980.0,6037.0,8668.0
2.0,1.0,1048.0,813523.0,1949.0,6037.0,4999.0
3.0,2.0,2090.0,416858.0,1925.0,6037.0,7366.0
4.0,3.0,2230.0,326232.0,2004.0,6037.0,6756.0
4.0,2.5,4062.0,929195.0,1986.0,6111.0,35413.0
5.0,6.0,5280.0,1025006.0,1997.0,6037.0,35587.0
3.0,2.0,1463.0,111391.0,1955.0,6037.0,5999.0
4.0,2.0,2429.0,359596.0,1953.0,6037.0,5000.0
4.0,3.0,2648.0,671722.0,1997.0,6059.0,7242.0
4.0,2.0,1451.0,121661.0,1957.0,6037.0,7605.0
4.0,4.5,3138.0,804000.0,2000.0,6111.0,12617.0
5.0,5.0,3154.0,816758.0,2003.0,6037.0,25839.0
2.0,1.0,744.0,206754.0,1924.0,6037.0,2458.0
3.0,1.0,1158.0,107099.0,1947.0,6037.0,5162.0
5.0,6.0,3520.0,1264873.0,2009.0,6037.0,
2.0,2.0,864.0,162975.0,1980.0,6037.0,3888.0
4.0,3.0,1874.0,137546.0,1962.0,6037.0,7421.0
2.0,1.0,792.0,303000.0,1938.0,6037.0,6183.0
4.0,3.0,2497.0,462901.0,1989.0,6037.0,18496.0
4.0,3.0,2757.0,546121.0,2007.0,6037.0,3974.0
3.0,2.0,1685.0,655053.0,1940.0,6037.0,7400.0
3.0,2.0,1663.0,438976.0,1941.0,6037.0,10498.0
2.0,3.0,2898.0,983757.0,1992.0,6037.0,3975.0
3.0,3.0,2303.0,532593.0,1957.0,6037.0,8770.0
3.0,2.0,1646.0,75471.0,1953.0,6037.0,6400.0
4.0,2.0,1303.0,224051.0,1958.0,6037.0,8815.0
3.0,3.0,1825.0,432046.0,1962.0,6037.0,5253.0
4.0,5.0,3963.0,862521.0,1977.0,6037.0,12928.0
4.0,3.0,2149.0,158104.0,1989.0,6037.0,6214.0
3.0,3.0,2958.0,2288516.0,1953.0,6037.0,28645.0
2.0,1.0,728.0,250798.0,1949.0,6037.0,6355.0
4.0,2.0,1404.0,32434.0,1962.0,6037.0,14444.0
1.0,1.0,714.0,490679.0,1904.0,6037.0,1724.0
2.0,1.0,804.0,170862.0,1960.0,6037.0,5374.0
4.0,3.0,3358.0,164608.0,1954.0,6037.0,7830.0
3.0,2.0,1633.0,389367.0,1957.0,6059.0,10400.0
5.0,6.0,5344.0,1945467.0,1935.0,6037.0,14418.0
2.0,1.0,878.0,428162.0,1950.0,6037.0,5200.0
3.0,2.0,1243.0,413682.0,1962.0,6059.0,6000.0
3.0,1.0,1234.0,221757.0,1947.0,6037.0,6004.0
4.0,5.0,3382.0,1134753.0,1989.0,6037.0,9651.0
2.0,3.0,1320.0,828426.0,2009.0,6037.0,2256.0
4.0,3.0,2298.0,269041.0,1998.0,6037.0,8754.0
3.0,2.0,1245.0,382322.0,1922.0,6037.0,10676.0
3.0,1.0,1044.0,315126.0,1948.0,6037.0,5211.0
3.0,2.5,1323.0,583000.0,1996.0,6059.0,3500.0
4.0,3.0,2294.0,474022.0,1963.0,6037.0,16536.0
3.0,3.0,2725.0,667636.0,1953.0,6037.0,6748.0
2.0,2.0,1938.0,692643.0,1937.0,6037.0,8020.0
4.0,4.5,3754.0,1769655.0,2003.0,6059.0,9401.0
4.0,3.0,3691.0,800598.0,2007.0,6037.0,9531.0
5.0,3.0,1891.0,132163.0,1973.0,6059.0,6120.0
4.0,2.0,1662.0,158105.0,1989.0,6037.0,6630.0
3.0,2.0,1267.0,509000.0,1975.0,6111.0,6006.0
5.0,4.5,3835.0,1008000.0,2002.0,6059.0,6738.0
3.0,2.0,1922.0,608535.0,1933.0,6037.0,6702.0
2.0,1.0,1375.0,245897.0,1929.0,6059.0,7150.0
3.0,3.0,2544.0,236613.0,2006.0,6037.0,6292.0
4.0,2.0,1513.0,66880.0,1954.0,6037.0,5467.0
3.0,2.0,1007.0,176040.0,1923.0,6037.0,4450.0
2.0,2.0,1441.0,392581.0,1931.0,6037.0,6734.0
3.0,2.0,2304.0,96462.0,1948.0,6037.0,6518.0
4.0,2.0,1868.0,76788.0,1971.0,6037.0,8600.0
6.0,5.0,4523.0,1827449.0,2003.0,6037.0,7594.0
5.0,7.0,5926.0,2122421.0,1968.0,6037.0,15910.0
2.0,1.0,1026.0,33088.0,1924.0,6037.0,4807.0
2.0,1.0,731.0,355699.0,1947.0,6037.0,5045.0
2.0,1.0,985.0,42301.0,1926.0,6037.0,8250.0
5.0,3.0,2460.0,403250.0,1998.0,6059.0,4456.0
3.0,2.0,1512.0,136450.0,1954.0,6059.0,6001.0
4.0,2.5,2539.0,556210.0,1992.0,6059.0,5400.0
3.0,2.0,1891.0,474086.0,1975.0,6059.0,6420.0
4.0,2.0,2147.0,1300000.0,1948.0,6037.0,7574.0
3.0,3.0,1948.0,365120.0,1980.0,6037.0,6216.0
2.0,1.0,832.0,455000.0,1915.0,6037.0,4004.0
2.0,1.0,832.0,455000.0,1915.0,6037.0,4004.0
3.0,3.0,1732.0,559070.0,1969.0,6059.0,6050.0
3.0,3.0,2937.0,798668.0,1954.0,6037.0,22890.0
2.0,1.0,732.0,178572.0,1924.0,6059.0,2750.0
3.0,3.0,2170.0,736000.0,1966.0,6037.0,7889.0
2.0,2.0,1105.0,299858.0,1959.0,6037.0,3324.0
3.0,2.0,1292.0,496020.0,1955.0,6059.0,7188.0
3.0,1.0,1114.0,171811.0,1956.0,6037.0,5831.0
8.0,7.0,7456.0,791000.0,1929.0,6111.0,135471.0
3.0,1.5,1032.0,576498.0,1962.0,6059.0,6000.0
3.0,1.0,1350.0,281700.0,1907.0,6037.0,4800.0
4.0,3.0,2552.0,708877.0,1977.0,6037.0,11129.0
4.0,2.0,1504.0,419916.0,1960.0,6059.0,7400.0
4.0,2.0,1982.0,92344.0,1964.0,6059.0,11253.0
3.0,2.0,1894.0,468396.0,1978.0,6037.0,7341.0
3.0,3.0,2234.0,535992.0,1953.0,6037.0,15381.0
4.0,3.0,2174.0,122976.0,1966.0,6037.0,8635.0
4.0,3.0,2248.0,539615.0,2014.0,6037.0,
3.0,1.0,1053.0,72146.0,1952.0,6037.0,6220.0
5.0,3.0,3307.0,936211.0,1998.0,6059.0,5650.0
4.0,2.0,1988.0,170585.0,1964.0,6037.0,8929.0
3.0,2.0,1661.0,187541.0,1941.0,6037.0,6750.0
2.0,1.0,956.0,255410.0,1927.0,6037.0,5473.0
3.0,2.0,1983.0,366588.0,2004.0,6111.0,6016.0
4.0,2.0,1708.0,533000.0,1971.0,6059.0,7700.0
3.0,2.0,1586.0,82223.0,1954.0,6037.0,6544.0
2.0,1.0,741.0,195714.0,1955.0,6037.0,2621.0
2.0,1.0,1385.0,489600.0,1919.0,6037.0,6750.0
3.0,2.0,1381.0,206811.0,1949.0,6037.0,3859.0
1.0,1.0,520.0,254544.0,1948.0,6037.0,8580.0
3.0,3.0,1959.0,370175.0,1988.0,6059.0,11250.0
3.0,2.0,1383.0,122069.0,1989.0,6037.0,10201.0
3.0,2.0,1342.0,656000.0,1950.0,6037.0,5500.0
3.0,1.0,1426.0,600515.0,1954.0,6037.0,5200.0
5.0,3.0,3415.0,648910.0,1980.0,6059.0,8250.0
3.0,2.0,1090.0,179285.0,1940.0,6037.0,5739.0
3.0,1.0,1148.0,289899.0,1948.0,6037.0,6756.0
6.0,4.0,2278.0,529596.0,1934.0,6037.0,6036.0
3.0,2.0,1830.0,406176.0,1966.0,6037.0,5858.0
3.0,2.0,1372.0,159096.0,1985.0,6037.0,30555.0
3.0,2.0,1406.0,238881.0,1987.0,6037.0,3308.0
3.0,2.0,1617.0,62698.0,1956.0,6037.0,7703.0
5.0,3.0,2338.0,111938.0,1961.0,6059.0,11665.0
4.0,2.0,1428.0,863919.0,1952.0,6059.0,7533.0
2.0,1.0,852.0,278052.0,1957.0,6059.0,4860.0
3.0,1.0,1304.0,335000.0,1926.0,6037.0,8912.0
